components,difference,q
93096,10,0.700000
93119,23,0.750000
93146,27,0.800000
93150,4,0.850000
93213,63,0.900000
93342,129,0.950000
100000,6658,1.000000
92955,92955,0.000000
92957,2,0.050000
92961,4,0.100000
92956,-5,0.150000
92968,12,0.200000
92964,-4,0.250000
92971,7,0.300000
92973,2,0.350000
92978,5,0.400000
92981,3,0.450000
92986,5,0.500000
92989,3,0.550000
92996,7,0.600000
93016,20,0.650000
93013,-3,0.700000
93044,31,0.750000
93052,8,0.800000
93100,48,0.850000
93165,65,0.900000
93334,169,0.950000
100000,6666,1.000000
93038,93038,0.000000
93039,1,0.050000
93041,2,0.100000
93042,1,0.150000
93042,0,0.200000
93044,2,0.250000
93051,7,0.300000
93051,0,0.350000
93054,3,0.400000
93046,-8,0.450000
93057,11,0.500000
93062,5,0.550000
93079,17,0.600000
93083,4,0.650000
93092,9,0.700000
93103,11,0.750000
93140,37,0.800000
93174,34,0.850000
93248,74,0.900000
93372,124,0.950000
100000,6628,1.000000
92968,92968,0.000000
92970,2,0.050000
92970,0,0.100000
92971,1,0.150000
92974,3,0.200000
92973,-1,0.250000
92977,4,0.300000
92975,-2,0.350000
92988,13,0.400000
92991,3,0.450000
92998,7,0.500000
93004,6,0.550000
93017,13,0.600000
93027,10,0.650000
93020,-7,0.700000
93040,20,0.750000
93062,22,0.800000
93098,36,0.850000
93145,47,0.900000
93303,158,0.950000
100000,6697,1.000000
93195,93195,0.000000
93197,2,0.050000
93199,2,0.100000
93200,1,0.150000
93200,0,0.200000
93200,0,0.250000
93206,6,0.300000
93208,2,0.350000
93210,2,0.400000
93217,7,0.450000
93219,2,0.500000
93231,12,0.550000
93230,-1,0.600000
93226,-4,0.650000
93252,26,0.700000
93258,6,0.750000
93269,11,0.800000
93308,39,0.850000
93365,57,0.900000
93511,146,0.950000
100000,6489,1.000000
93063,93063,0.000000
93068,5,0.050000
93070,2,0.100000
93068,-2,0.150000
93077,9,0.200000
93077,0,0.250000
93092,15,0.300000
93091,-1,0.350000
93091,0,0.400000
93111,20,0.450000
93111,0,0.500000
93131,20,0.550000
93155,24,0.600000
93162,7,0.650000
93189,27,0.700000
93224,35,0.750000
93255,31,0.800000
93317,62,0.850000
93357,40,0.900000
93513,156,0.950000
100000,6487,1.000000
93064,93064,0.000000
93068,4,0.050000
93072,4,0.100000
93076,4,0.150000
93079,3,0.200000
93083,4,0.250000
93085,2,0.300000
93088,3,0.350000
93084,-4,0.400000
93102,18,0.450000
93104,2,0.500000
93107,3,0.550000
93119,12,0.600000
93141,22,0.650000
93166,25,0.700000
93170,4,0.750000
93183,13,0.800000
93225,42,0.850000
93266,41,0.900000
93395,129,0.950000
100000,6605,1.000000
93178,93178,0.000000
93181,3,0.050000
93185,4,0.100000
93188,3,0.150000
93193,5,0.200000
93191,-2,0.250000
93204,13,0.300000
93215,11,0.350000
93209,-6,0.400000
93218,9,0.450000
93214,-4,0.500000
93227,13,0.550000
93228,1,0.600000
93241,13,0.650000
93249,8,0.700000
93269,20,0.750000
93290,21,0.800000
93316,26,0.850000
93361,45,0.900000
93494,133,0.950000
100000,6506,1.000000
92936,92936,0.000000
92936,0,0.050000
92942,6,0.100000
92943,1,0.150000
92941,-2,0.200000
92945,4,0.250000
92951,6,0.300000
92956,5,0.350000
92952,-4,0.400000
92958,6,0.450000
92956,-2,0.500000
92964,8,0.550000
92981,17,0.600000
92986,5,0.650000
93006,20,0.700000
93013,7,0.750000
93031,18,0.800000
93076,45,0.850000
93144,68,0.900000
93295,151,0.950000
100000,6705,1.000000
92973,92973,0.000000
92973,0,0.050000
92975,2,0.100000
92979,4,0.150000
92977,-2,0.200000
92979,2,0.250000
92980,1,0.300000
92981,1,0.350000
92988,7,0.400000
92984,-4,0.450000
92996,12,0.500000
93000,4,0.550000
93005,5,0.600000
93027,22,0.650000
93030,3,0.700000
93052,22,0.750000
93078,26,0.800000
93115,37,0.850000
93191,76,0.900000
93352,161,0.950000
100000,6648,1.000000
93008,93008,0.000000
93010,2,0.050000
93010,0,0.100000
93011,1,0.150000
93015,4,0.200000
93017,2,0.250000
93016,-1,0.300000
93021,5,0.350000
93027,6,0.400000
93024,-3,0.450000
93027,3,0.500000
93034,7,0.550000
93039,5,0.600000
93050,11,0.650000
93062,12,0.700000
93098,36,0.750000
93119,21,0.800000
93148,29,0.850000
93257,109,0.900000
93424,167,0.950000
100000,6576,1.000000
92965,92965,0.000000
92967,2,0.050000
92972,5,0.100000
92971,-1,0.150000
92978,7,0.200000
92980,2,0.250000
92977,-3,0.300000
92988,11,0.350000
92991,3,0.400000
92998,7,0.450000
93006,8,0.500000
93008,2,0.550000
93009,1,0.600000
93022,13,0.650000
93041,19,0.700000
93056,15,0.750000
93076,20,0.800000
93124,48,0.850000
93158,34,0.900000
93293,135,0.950000
100000,6707,1.000000
93143,93143,0.000000
93143,0,0.050000
93144,1,0.100000
93148,4,0.150000
93150,2,0.200000
93153,3,0.250000
93155,2,0.300000
93152,-3,0.350000
93156,4,0.400000
93157,1,0.450000
93156,-1,0.500000
93163,7,0.550000
93175,12,0.600000
93176,1,0.650000
93178,2,0.700000
93190,12,0.750000
93207,17,0.800000
93234,27,0.850000
93275,41,0.900000
93405,130,0.950000
100000,6595,1.000000
93037,93037,0.000000
93039,2,0.050000
93038,-1,0.100000
93042,4,0.150000
93043,1,0.200000
93046,3,0.250000
93043,-3,0.300000
93048,5,0.350000
93041,-7,0.400000
93056,15,0.450000
93056,0,0.500000
93055,-1,0.550000
93060,5,0.600000
93071,11,0.650000
93089,18,0.700000
93113,24,0.750000
93127,14,0.800000
93144,17,0.850000
93216,72,0.900000
93351,135,0.950000
100000,6649,1.000000
92992,92992,0.000000
92993,1,0.050000
92994,1,0.100000
92995,1,0.150000
92996,1,0.200000
92998,2,0.250000
93003,5,0.300000
93003,0,0.350000
93007,4,0.400000
93009,2,0.450000
93021,12,0.500000
93018,-3,0.550000
93031,13,0.600000
93052,21,0.650000
93056,4,0.700000
93077,21,0.750000
93102,25,0.800000
93131,29,0.850000
93197,66,0.900000
93326,129,0.950000
100000,6674,1.000000
92897,92897,0.000000
92898,1,0.050000
92897,-1,0.100000
92901,4,0.150000
92906,5,0.200000
92906,0,0.250000
92911,5,0.300000
92913,2,0.350000
92916,3,0.400000
92921,5,0.450000
92932,11,0.500000
92925,-7,0.550000
92932,7,0.600000
92942,10,0.650000
92946,4,0.700000
92955,9,0.750000
92976,21,0.800000
93027,51,0.850000
93066,39,0.900000
93232,166,0.950000
100000,6768,1.000000
93022,93022,0.000000
93022,0,0.050000
93023,1,0.100000
93027,4,0.150000
93027,0,0.200000
93032,5,0.250000
93033,1,0.300000
93030,-3,0.350000
93036,6,0.400000
93041,5,0.450000
93041,0,0.500000
93059,18,0.550000
93062,3,0.600000
93065,3,0.650000
93082,17,0.700000
93098,16,0.750000
93134,36,0.800000
93152,18,0.850000
93214,62,0.900000
93388,174,0.950000
100000,6612,1.000000
92802,92802,0.000000
92808,6,0.050000
92818,10,0.100000
92826,8,0.150000
92830,4,0.200000
92843,13,0.250000
92846,3,0.300000
92861,15,0.350000
92870,9,0.400000
92885,15,0.450000
92890,5,0.500000
92922,32,0.550000
92920,-2,0.600000
92942,22,0.650000
92964,22,0.700000
92992,28,0.750000
93012,20,0.800000
93044,32,0.850000
93121,77,0.900000
93247,126,0.950000
100000,6753,1.000000
92937,92937,0.000000
92941,4,0.050000
92942,1,0.100000
92950,8,0.150000
92955,5,0.200000
92959,4,0.250000
92966,7,0.300000
92969,3,0.350000
92982,13,0.400000
92975,-7,0.450000
92986,11,0.500000
92993,7,0.550000
93000,7,0.600000
93008,8,0.650000
93024,16,0.700000
93030,6,0.750000
93042,12,0.800000
93070,28,0.850000
93128,58,0.900000
93238,110,0.950000
100000,6762,1.000000
93223,93223,0.000000
93223,0,0.050000
93223,0,0.100000
93226,3,0.150000
93227,1,0.200000
93231,4,0.250000
93231,0,0.300000
93232,1,0.350000
93236,4,0.400000
93237,1,0.450000
93241,4,0.500000
93244,3,0.550000
93251,7,0.600000
93254,3,0.650000
93258,4,0.700000
93272,14,0.750000
93286,14,0.800000
93331,45,0.850000
93380,49,0.900000
93510,130,0.950000
100000,6490,1.000000
92982,92982,0.000000
92986,4,0.050000
92989,3,0.100000
92999,10,0.150000
93003,4,0.200000
92999,-4,0.250000
93010,11,0.300000
93016,6,0.350000
93023,7,0.400000
93024,1,0.450000
93031,7,0.500000
93048,17,0.550000
93060,12,0.600000
93064,4,0.650000
93093,29,0.700000
93108,15,0.750000
93146,38,0.800000
93188,42,0.850000
93236,48,0.900000
93390,154,0.950000
100000,6610,1.000000
93103,93103,0.000000
93105,2,0.050000
93109,4,0.100000
93110,1,0.150000
93110,0,0.200000
93108,-2,0.250000
93110,2,0.300000
93125,15,0.350000
93130,5,0.400000
93133,3,0.450000
93138,5,0.500000
93160,22,0.550000
93164,4,0.600000
93169,5,0.650000
93189,20,0.700000
93221,32,0.750000
93259,38,0.800000
93288,29,0.850000
93362,74,0.900000
93545,183,0.950000
100000,6455,1.000000
93088,93088,0.000000
93091,3,0.050000
93095,4,0.100000
93097,2,0.150000
93101,4,0.200000
93104,3,0.250000
93120,16,0.300000
93118,-2,0.350000
93131,13,0.400000
93127,-4,0.450000
93132,5,0.500000
93162,30,0.550000
93147,-15,0.600000
93190,43,0.650000
93213,23,0.700000
93212,-1,0.750000
93240,28,0.800000
93298,58,0.850000
93373,75,0.900000
93491,118,0.950000
100000,6509,1.000000
92956,92956,0.000000
92956,0,0.050000
92956,0,0.100000
92958,2,0.150000
92959,1,0.200000
92963,4,0.250000
92961,-2,0.300000
92963,2,0.350000
92970,7,0.400000
92967,-3,0.450000
92977,10,0.500000
92984,7,0.550000
92983,-1,0.600000
92996,13,0.650000
93024,28,0.700000
93023,-1,0.750000
93058,35,0.800000
93117,59,0.850000
93193,76,0.900000
93335,142,0.950000
100000,6665,1.000000
92960,92960,0.000000
92963,3,0.050000
92969,6,0.100000
92967,-2,0.150000
92967,0,0.200000
92970,3,0.250000
92975,5,0.300000
92985,10,0.350000
92993,8,0.400000
92989,-4,0.450000
92996,7,0.500000
92996,0,0.550000
93018,22,0.600000
93030,12,0.650000
93035,5,0.700000
93048,13,0.750000
93080,32,0.800000
93115,35,0.850000
93158,43,0.900000
93271,113,0.950000
100000,6729,1.000000
93110,93110,0.000000
93110,0,0.050000
93111,1,0.100000
93115,4,0.150000
93117,2,0.200000
93121,4,0.250000
93114,-7,0.300000
93120,6,0.350000
93132,12,0.400000
93125,-7,0.450000
93140,15,0.500000
93145,5,0.550000
93155,10,0.600000
93157,2,0.650000
93168,11,0.700000
93177,9,0.750000
93215,38,0.800000
93243,28,0.850000
93315,72,0.900000
93441,126,0.950000
100000,6559,1.000000
92814,92814,0.000000
92816,2,0.050000
92828,12,0.100000
92833,5,0.150000
92838,5,0.200000
92843,5,0.250000
92856,13,0.300000
92862,6,0.350000
92866,4,0.400000
92878,12,0.450000
92882,4,0.500000
92914,32,0.550000
92914,0,0.600000
92942,28,0.650000
92949,7,0.700000
92975,26,0.750000
92976,1,0.800000
93027,51,0.850000
93109,82,0.900000
93245,136,0.950000
100000,6755,1.000000
93047,93047,0.000000
93050,3,0.050000
93053,3,0.100000
93049,-4,0.150000
93058,9,0.200000
93055,-3,0.250000
93053,-2,0.300000
93061,8,0.350000
93065,4,0.400000
93065,0,0.450000
93087,22,0.500000
93076,-11,0.550000
93085,9,0.600000
93094,9,0.650000
93096,2,0.700000
93115,19,0.750000
93146,31,0.800000
93173,27,0.850000
93243,70,0.900000
93374,131,0.950000
100000,6626,1.000000
93139,93139,0.000000
93143,4,0.050000
93143,0,0.100000
93143,0,0.150000
93149,6,0.200000
93160,11,0.250000
93160,0,0.300000
93167,7,0.350000
93170,3,0.400000
93169,-1,0.450000
93174,5,0.500000
93184,10,0.550000
93193,9,0.600000
93201,8,0.650000
93231,30,0.700000
93237,6,0.750000
93263,26,0.800000
93302,39,0.850000
93375,73,0.900000
93508,133,0.950000
100000,6492,1.000000
92944,92944,0.000000
92945,1,0.050000
92948,3,0.100000
92948,0,0.150000
92950,2,0.200000
92956,6,0.250000
92966,10,0.300000
92960,-6,0.350000
92972,12,0.400000
92976,4,0.450000
92988,12,0.500000
93001,13,0.550000
92997,-4,0.600000
93012,15,0.650000
93025,13,0.700000
93044,19,0.750000
93081,37,0.800000
93105,24,0.850000
93167,62,0.900000
93311,144,0.950000
100000,6689,1.000000
92991,92991,0.000000
92993,2,0.050000
92998,5,0.100000
92996,-2,0.150000
92997,1,0.200000
93002,5,0.250000
92999,-3,0.300000
93010,11,0.350000
93012,2,0.400000
93020,8,0.450000
93028,8,0.500000
93034,6,0.550000
93034,0,0.600000
93038,4,0.650000
93052,14,0.700000
93071,19,0.750000
93102,31,0.800000
93140,38,0.850000
93188,48,0.900000
93347,159,0.950000
100000,6653,1.000000
93092,93092,0.000000
93094,2,0.050000
93104,10,0.100000
93114,10,0.150000
93117,3,0.200000
93120,3,0.250000
93124,4,0.300000
93144,20,0.350000
93161,17,0.400000
93156,-5,0.450000
93184,28,0.500000
93198,14,0.550000
93211,13,0.600000
93254,43,0.650000
93256,2,0.700000
93288,32,0.750000
93340,52,0.800000
93377,37,0.850000
93471,94,0.900000
93591,120,0.950000
100000,6409,1.000000
93201,93201,0.000000
93203,2,0.050000
93202,-1,0.100000
93202,0,0.150000
93207,5,0.200000
93209,2,0.250000
93210,1,0.300000
93216,6,0.350000
93215,-1,0.400000
93220,5,0.450000
93221,1,0.500000
93229,8,0.550000
93244,15,0.600000
93247,3,0.650000
93251,4,0.700000
93264,13,0.750000
93297,33,0.800000
93307,10,0.850000
93378,71,0.900000
93519,141,0.950000
100000,6481,1.000000
93081,93081,0.000000
93084,3,0.050000
93084,0,0.100000
93090,6,0.150000
93090,0,0.200000
93097,7,0.250000
93097,0,0.300000
93106,9,0.350000
93110,4,0.400000
93123,13,0.450000
93126,3,0.500000
93130,4,0.550000
93156,26,0.600000
93153,-3,0.650000
93184,31,0.700000
93193,9,0.750000
93206,13,0.800000
93267,61,0.850000
93351,84,0.900000
93464,113,0.950000
100000,6536,1.000000
92928,92928,0.000000
92930,2,0.050000
92934,4,0.100000
92947,13,0.150000
92940,-7,0.200000
92948,8,0.250000
92955,7,0.300000
92966,11,0.350000
92970,4,0.400000
92976,6,0.450000
92975,-1,0.500000
92997,22,0.550000
93001,4,0.600000
93008,7,0.650000
93024,16,0.700000
93035,11,0.750000
93048,13,0.800000
93095,47,0.850000
93166,71,0.900000
93297,131,0.950000
100000,6703,1.000000
93236,93236,0.000000
93237,1,0.050000
93237,0,0.100000
93239,2,0.150000
93246,7,0.200000
93245,-1,0.250000
93246,1,0.300000
93250,4,0.350000
93253,3,0.400000
93255,2,0.450000
93264,9,0.500000
93270,6,0.550000
93271,1,0.600000
93278,7,0.650000
93297,19,0.700000
93315,18,0.750000
93338,23,0.800000
93376,38,0.850000
93432,56,0.900000
93581,149,0.950000
100000,6419,1.000000
93073,93073,0.000000
93077,4,0.050000
93079,2,0.100000
93079,0,0.150000
93086,7,0.200000
93092,6,0.250000
93088,-4,0.300000
93103,15,0.350000
93109,6,0.400000
93105,-4,0.450000
93118,13,0.500000
93140,22,0.550000
93147,7,0.600000
93150,3,0.650000
93165,15,0.700000
93188,23,0.750000
93222,34,0.800000
93257,35,0.850000
93341,84,0.900000
93493,152,0.950000
100000,6507,1.000000
93042,93042,0.000000
93042,0,0.050000
93046,4,0.100000
93052,6,0.150000
93051,-1,0.200000
93052,1,0.250000
93052,0,0.300000
93060,8,0.350000
93068,8,0.400000
93059,-9,0.450000
93071,12,0.500000
93073,2,0.550000
93086,13,0.600000
93088,2,0.650000
93114,26,0.700000
93123,9,0.750000
93140,17,0.800000
93185,45,0.850000
93262,77,0.900000
93423,161,0.950000
100000,6577,1.000000
93154,93154,0.000000
93155,1,0.050000
93159,4,0.100000
93161,2,0.150000
93163,2,0.200000
93169,6,0.250000
93171,2,0.300000
93172,1,0.350000
93179,7,0.400000
93182,3,0.450000
93204,22,0.500000
93205,1,0.550000
93216,11,0.600000
93221,5,0.650000
93239,18,0.700000
93250,11,0.750000
93295,45,0.800000
93322,27,0.850000
93379,57,0.900000
93525,146,0.950000
100000,6475,1.000000
93001,93001,0.000000
93002,1,0.050000
93003,1,0.100000
93005,2,0.150000
93008,3,0.200000
93010,2,0.250000
93013,3,0.300000
93021,8,0.350000
93024,3,0.400000
93033,9,0.450000
93029,-4,0.500000
93042,13,0.550000
93052,10,0.600000
93064,12,0.650000
93066,2,0.700000
93077,11,0.750000
93106,29,0.800000
93157,51,0.850000
93193,36,0.900000
93362,169,0.950000
100000,6638,1.000000
93197,93197,0.000000
93199,2,0.050000
93198,-1,0.100000
93202,4,0.150000
93201,-1,0.200000
93209,8,0.250000
93211,2,0.300000
93213,2,0.350000
93222,9,0.400000
93212,-10,0.450000
93226,14,0.500000
93222,-4,0.550000
93236,14,0.600000
93244,8,0.650000
93252,8,0.700000
93266,14,0.750000
93281,15,0.800000
93306,25,0.850000
93348,42,0.900000
93467,119,0.950000
100000,6533,1.000000
92963,92963,0.000000
92965,2,0.050000
92968,3,0.100000
92971,3,0.150000
92975,4,0.200000
92976,1,0.250000
92988,12,0.300000
92988,0,0.350000
92988,0,0.400000
92997,9,0.450000
93000,3,0.500000
93017,17,0.550000
93015,-2,0.600000
93021,6,0.650000
93053,32,0.700000
93060,7,0.750000
93079,19,0.800000
93114,35,0.850000
93172,58,0.900000
93287,115,0.950000
100000,6713,1.000000
92948,92948,0.000000
92953,5,0.050000
92955,2,0.100000
92964,9,0.150000
92960,-4,0.200000
92970,10,0.250000
92965,-5,0.300000
92972,7,0.350000
92976,4,0.400000
92987,11,0.450000
93000,13,0.500000
93011,11,0.550000
93022,11,0.600000
93038,16,0.650000
93063,25,0.700000
93084,21,0.750000
93125,41,0.800000
93198,73,0.850000
93278,80,0.900000
93467,189,0.950000
100000,6533,1.000000
93061,93061,0.000000
93063,2,0.050000
93067,4,0.100000
93072,5,0.150000
93079,7,0.200000
93080,1,0.250000
93085,5,0.300000
93094,9,0.350000
93091,-3,0.400000
93096,5,0.450000
93111,15,0.500000
93107,-4,0.550000
93121,14,0.600000
93132,11,0.650000
93140,8,0.700000
93168,28,0.750000
93168,0,0.800000
93214,46,0.850000
93282,68,0.900000
93420,138,0.950000
100000,6580,1.000000
93138,93138,0.000000
93139,1,0.050000
93139,0,0.100000
93142,3,0.150000
93147,5,0.200000
93157,10,0.250000
93156,-1,0.300000
93154,-2,0.350000
93160,6,0.400000
93159,-1,0.450000
93172,13,0.500000
93180,8,0.550000
93183,3,0.600000
93196,13,0.650000
93198,2,0.700000
93213,15,0.750000
93239,26,0.800000
93260,21,0.850000
93297,37,0.900000
93407,110,0.950000
100000,6593,1.000000
92956,92956,0.000000
92960,4,0.050000
92962,2,0.100000
92966,4,0.150000
92973,7,0.200000
92978,5,0.250000
92981,3,0.300000
92990,9,0.350000
92999,9,0.400000
92995,-4,0.450000
93014,19,0.500000
93010,-4,0.550000
93033,23,0.600000
93039,6,0.650000
93057,18,0.700000
93077,20,0.750000
93119,42,0.800000
93160,41,0.850000
93224,64,0.900000
93335,111,0.950000
100000,6665,1.000000
93140,93140,0.000000
93143,3,0.050000
93146,3,0.100000
93151,5,0.150000
93161,10,0.200000
93166,5,0.250000
93163,-3,0.300000
93167,4,0.350000
93165,-2,0.400000
93180,15,0.450000
93186,6,0.500000
93186,0,0.550000
93206,20,0.600000
93198,-8,0.650000
93220,22,0.700000
93240,20,0.750000
93261,21,0.800000
93302,41,0.850000
93362,60,0.900000
93509,147,0.950000
100000,6491,1.000000
93158,93158,0.000000
93158,0,0.050000
93164,6,0.100000
93165,1,0.150000
93170,5,0.200000
93175,5,0.250000
93183,8,0.300000
93171,-12,0.350000
93177,6,0.400000
93194,17,0.450000
93191,-3,0.500000
93204,13,0.550000
93216,12,0.600000
93223,7,0.650000
93242,19,0.700000
93254,12,0.750000
93277,23,0.800000
93353,76,0.850000
93419,66,0.900000
93566,147,0.950000
100000,6434,1.000000
93127,93127,0.000000
93129,2,0.050000
93140,11,0.100000
93135,-5,0.150000
93158,23,0.200000
93150,-8,0.250000
93162,12,0.300000
93168,6,0.350000
93168,0,0.400000
93176,8,0.450000
93173,-3,0.500000
93191,18,0.550000
93200,9,0.600000
93229,29,0.650000
93246,17,0.700000
93263,17,0.750000
93278,15,0.800000
93322,44,0.850000
93403,81,0.900000
93539,136,0.950000
100000,6461,1.000000
92977,92977,0.000000
92977,0,0.050000
92986,9,0.100000
92991,5,0.150000
92995,4,0.200000
92996,1,0.250000
93010,14,0.300000
93008,-2,0.350000
93018,10,0.400000
93041,23,0.450000
93035,-6,0.500000
93052,17,0.550000
93062,10,0.600000
93076,14,0.650000
93083,7,0.700000
93099,16,0.750000
93128,29,0.800000
93169,41,0.850000
93213,44,0.900000
93341,128,0.950000
100000,6659,1.000000
92902,92902,0.000000
92909,7,0.050000
92909,0,0.100000
92916,7,0.150000
92923,7,0.200000
92927,4,0.250000
92934,7,0.300000
92949,15,0.350000
92950,1,0.400000
92968,18,0.450000
92968,0,0.500000
92986,18,0.550000
93002,16,0.600000
93018,16,0.650000
93028,10,0.700000
93054,26,0.750000
93089,35,0.800000
93123,34,0.850000
93213,90,0.900000
93371,158,0.950000
100000,6629,1.000000
92869,92869,0.000000
92874,5,0.050000
92875,1,0.100000
92880,5,0.150000
92883,3,0.200000
92893,10,0.250000
92901,8,0.300000
92898,-3,0.350000
92909,11,0.400000
92924,15,0.450000
92927,3,0.500000
92933,6,0.550000
92938,5,0.600000
92947,9,0.650000
92971,24,0.700000
92978,7,0.750000
93014,36,0.800000
93034,20,0.850000
93096,62,0.900000
93226,130,0.950000
100000,6774,1.000000
93130,93130,0.000000
93130,0,0.050000
93131,1,0.100000
93135,4,0.150000
93137,2,0.200000
93137,0,0.250000
93134,-3,0.300000
93143,9,0.350000
93150,7,0.400000
93151,1,0.450000
93154,3,0.500000
93166,12,0.550000
93170,4,0.600000
93195,25,0.650000
93197,2,0.700000
93215,18,0.750000
93230,15,0.800000
93263,33,0.850000
93328,65,0.900000
93448,120,0.950000
100000,6552,1.000000
93302,93302,0.000000
93304,2,0.050000
93303,-1,0.100000
93310,7,0.150000
93305,-5,0.200000
93310,5,0.250000
93315,5,0.300000
93314,-1,0.350000
93323,9,0.400000
93330,7,0.450000
93330,0,0.500000
93342,12,0.550000
93344,2,0.600000
93352,8,0.650000
93385,33,0.700000
93384,-1,0.750000
93427,43,0.800000
93456,29,0.850000
93549,93,0.900000
93685,136,0.950000
100000,6315,1.000000
93011,93011,0.000000
93017,6,0.050000
93017,0,0.100000
93019,2,0.150000
93024,5,0.200000
93028,4,0.250000
93033,5,0.300000
93043,10,0.350000
93047,4,0.400000
93051,4,0.450000
93056,5,0.500000
93070,14,0.550000
93078,8,0.600000
93084,6,0.650000
93100,16,0.700000
93132,32,0.750000
93157,25,0.800000
93190,33,0.850000
93240,50,0.900000
93388,148,0.950000
100000,6612,1.000000
92867,92867,0.000000
92869,2,0.050000
92871,2,0.100000
92880,9,0.150000
92881,1,0.200000
92889,8,0.250000
92886,-3,0.300000
92896,10,0.350000
92895,-1,0.400000
92911,16,0.450000
92909,-2,0.500000
92921,12,0.550000
92919,-2,0.600000
92943,24,0.650000
92963,20,0.700000
92969,6,0.750000
93003,34,0.800000
93031,28,0.850000
93095,64,0.900000
93228,133,0.950000
100000,6772,1.000000
92893,92893,0.000000
92894,1,0.050000
92896,2,0.100000
92900,4,0.150000
92901,1,0.200000
92903,2,0.250000
92904,1,0.300000
92906,2,0.350000
92917,11,0.400000
92913,-4,0.450000
92915,2,0.500000
92922,7,0.550000
92942,20,0.600000
92945,3,0.650000
92970,25,0.700000
92978,8,0.750000
93026,48,0.800000
93047,21,0.850000
93122,75,0.900000
93278,156,0.950000
100000,6722,1.000000
92956,92956,0.000000
92957,1,0.050000
92961,4,0.100000
92964,3,0.150000
92965,1,0.200000
92965,0,0.250000
92966,1,0.300000
92973,7,0.350000
92979,6,0.400000
92975,-4,0.450000
92989,14,0.500000
92987,-2,0.550000
92994,7,0.600000
93007,13,0.650000
93012,5,0.700000
93026,14,0.750000
93056,30,0.800000
93092,36,0.850000
93120,28,0.900000
93238,118,0.950000
100000,6762,1.000000
93086,93086,0.000000
93086,0,0.050000
93087,1,0.100000
93088,1,0.150000
93091,3,0.200000
93088,-3,0.250000
93093,5,0.300000
93095,2,0.350000
93091,-4,0.400000
93096,5,0.450000
93094,-2,0.500000
93112,18,0.550000
93109,-3,0.600000
93122,13,0.650000
93139,17,0.700000
93147,8,0.750000
93165,18,0.800000
93211,46,0.850000
93247,36,0.900000
93393,146,0.950000
100000,6607,1.000000
93062,93062,0.000000
93066,4,0.050000
93071,5,0.100000
93070,-1,0.150000
93078,8,0.200000
93078,0,0.250000
93083,5,0.300000
93094,11,0.350000
93093,-1,0.400000
93093,0,0.450000
93107,14,0.500000
93112,5,0.550000
93119,7,0.600000
93131,12,0.650000
93137,6,0.700000
93165,28,0.750000
93188,23,0.800000
93241,53,0.850000
93297,56,0.900000
93438,141,0.950000
100000,6562,1.000000
93167,93167,0.000000
93170,3,0.050000
93175,5,0.100000
93175,0,0.150000
93185,10,0.200000
93185,0,0.250000
93188,3,0.300000
93194,6,0.350000
93202,8,0.400000
93201,-1,0.450000
93218,17,0.500000
93221,3,0.550000
93234,13,0.600000
93245,11,0.650000
93264,19,0.700000
93263,-1,0.750000
93285,22,0.800000
93316,31,0.850000
93366,50,0.900000
93472,106,0.950000
100000,6528,1.000000
92867,92867,0.000000
92867,0,0.050000
92869,2,0.100000
92873,4,0.150000
92876,3,0.200000
92886,10,0.250000
92887,1,0.300000
92896,9,0.350000
